DISTRICT,UPAJILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Jamalpur,Dewanganj,135480,ABDUL AZIZ CHOWDHURY JUNIOR SCHOOL,CHOWDHURYPARA,KATHARBIL,1715887006,PRIVATE,No
Jamalpur,Dewanganj,136025,AKANDAPARA GONI SAMAD JUNIOR SCHOOL,AKANDAPARA,AKANDAPARA,1732195720,PRIVATE,No
Jamalpur,Dewanganj,136782,SAGORPARA FULBIBI JUNIOR HIGH SCHOOL,SAGORPARA,SANNANDABARI,1768992960,PRIVATE,No
Jamalpur,Dewanganj,137009,UTTAR VHATKHOWA JUNIOR SCHOOL,UTTAR VHATKHOWA,TARATIABAZAR,1724999968,PRIVATE,No
Jamalpur,Dewanganj,137012,UTTAR BHATEKHAWA  ALHAJ MEZAZUR AMILE JUNIOR SCHOOL,UTTARBHATEKHAWA,TARATIA,1722655131,PRIVATE,No
Jamalpur,Dewanganj,137455,TAKIMARY GOVT. PRIMARY SCHOOL,KAZLAPARA,FARAZIPARA,1757831590,GOVERNMENT PRIMARY,No
Jamalpur,Islampur,109780,BENUAR CHAR M H HIGH SCHOOL,CHAR PUTIMARI,BENUAR CHAR,1739674555,PRIVATE,Yes
Jamalpur,Islampur,109781,KACHIMAR CHAR HIGH SCHOOL,KACIMAR CHER,GOALER CHOA,1718733904,PRIVATE,Yes
Jamalpur,Islampur,109782,BAMNA JUNIOR HIGH SCHOOL,EAST BAMNA,GILABARI,1719062544,PRIVATE,No
Jamalpur,Islampur,109784,KATMA JUNIOR SCHOOL,KATMA,HARGILA BAZAR,1712478499,PRIVATE,No
Jamalpur,Islampur,109785,PURBA KODAL DHOA JUNIOR SCHOOL,KODALDHOA,MOKTIR BAZER,1728525729,PRIVATE,No
Jamalpur,Islampur,109786,PACHABALA JOYTUN NESSA HIGH SCHOOL,PANCHABAHALA,PANCHABAHALA,1715202457,PRIVATE,Yes
Jamalpur,Islampur,109787,GOALER CHAR FARAZI PARA HIGH  SCHOOL,GOALER CHAR,GOALER CHAR,1727111393,PRIVATE,Yes
Jamalpur,Islampur,109788,CHINADULY JONIOR GIRL'S SCHOOL,CHINADULY,CHINADULY,1724358945,PRIVATE,Yes
Jamalpur,Islampur,109789,BALIADAHA HIGH SCHOOL,BALIADAHA,CHINADULI,1716053291,PRIVATE,Yes
Jamalpur,Islampur,109790,KULKANDI SHAMSUNNAHAR HIGH SCHOOL,KULKANDI,KULKANDI,1734474225,PRIVATE,Yes
Jamalpur,Islampur,109792,GAIBANDHA SAJEDA MAHMUD  HIGH SCHOOL,SHAH PARA,GAIBANDHA,1718967647,PRIVATE,Yes
Jamalpur,Islampur,109793,GOALER CHAR HIGH SCHOOL,GOALER CHAR,GOLARCHAR,1719960746,PRIVATE,Yes
Jamalpur,Islampur,109794,ISLAMPUR NEKJAHAN GOVT. MODEL PILOT HIGH SCHOOL,PALBANDHA,ISLAMPUR,1718157732,PUBLIC,Yes
Jamalpur,Islampur,109795,BULBUL GIRLS HIGH SCHOOL,LAUDATTO,ISLAMPUR,1709906393,PRIVATE,Yes
Jamalpur,Islampur,109797,MALAMGANJ HIGH SCHOOL,PAHTORSHI,MALAMGANJ,1721738083,PRIVATE,Yes
Jamalpur,Islampur,109798,HARIA BARI HIGH SCHOOL,HARIABARI,D S MILLS,1733298824,PRIVATE,Yes
Jamalpur,Islampur,109799,GAIBANDHA SURUZZAHAN HIGH SCHOOL,GAIBANDHA,GAIBANDHA,1754874853,PRIVATE,Yes
Jamalpur,Islampur,109801,HARGILA HIGH SCHOOL,TARTAPARA,HARGILA BAZAR,1721254616,PRIVATE,Yes
Jamalpur,Islampur,109802,CHINADULY S.N. HIGH SCHOOL,CHINADULY,CHINADULI,1714716252,PRIVATE,Yes
Jamalpur,Islampur,109803,PORARCHAR ABDUS SATTAR HIGH SCHOOL,PORARCHAR,PORARCHAR,1784272105,PRIVATE,Yes
Jamalpur,Islampur,109804,SHIRAJ BAD HIGH SCHOOL,SHIRAJBAJ,SIRAJABAD,1710763661,PRIVATE,Yes
Jamalpur,Islampur,109805,ISLAMPUR HIGH SCHOOL,KISMOTULLA,ISLAMPUR,1712483557,PRIVATE,Yes
Jamalpur,Islampur,109807,SHAHEED SMRITY A.B.S HIGH SCHOOL,KUL KANDI,KULKANDI,1713522092,PRIVATE,Yes
Jamalpur,Islampur,109808,SHYAM PUR HIGH SCHOOL,SHYAMPUR,SHYAMPUR,1718796857,PRIVATE,Yes
Jamalpur,Islampur,109809,KAJLA KHALILUR RAHMAN HIGH SCHOOL,KAJLA,Hargila Bazar,1719639952,PRIVATE,Yes
Jamalpur,Islampur,109811,DIGRIR CHAR HIGH SCHOOL,DIGRIR CHAR,DIGFIR CHAR,1712400226,PRIVATE,Yes
Jamalpur,Islampur,109812,ULIA A.M. HIGH SCHOOL,ULIA,ULIA BAZAR,1716350809,PRIVATE,Yes
Jamalpur,Islampur,109813,DENGAORH BAZLUL HUQUE HIGH SCHOOL,DENGAGOR,DHENGARGAR,1728087965,PRIVATE,Yes
Jamalpur,Islampur,109814,BELGACHA SECONDARY SCHOOL,BELGACHA,BELGACHA,1714897173,PRIVATE,Yes
Jamalpur,Islampur,109815,SAPDHORI HIGH SCHOOL,SAPDHORI,MUKTIR BAZAR,1721865491,PRIVATE,Yes
Jamalpur,Islampur,109816,TUPKAR CHAR HIGH SCHOOL,TUPKARCHAR,JALALPUR,1712391939,PRIVATE,Yes
Jamalpur,Islampur,109817,MANNIA HIGH SCHOOL,MANNIA,BELGACHA,1718781829,PRIVATE,Yes
Jamalpur,Islampur,109818,PANCHBARIA ADARSHA HIGH GIRLS SCHOOL,06 NO ISLAMPUR,POCHABAHALA,1725291138,PRIVATE,Yes
Jamalpur,Islampur,109819,LAXMIPUR HAZIFUL MAHMOD HIGH SCHOOL,LAXMIPUR,KANDARCHAR,1718915278,PRIVATE,Yes
Jamalpur,Islampur,109820,AHAMMAD PUR HIGH SCHOOL,AHAMMAD PUR,PORAR CHAR,1765027472,PRIVATE,Yes
Jamalpur,Islampur,109821,SOVER CHAR JUNIOR GIRLS SCHOOL,SOVER CHAR,GOALER CHAR,1915848450,PRIVATE,Yes
Jamalpur,Islampur,109822,KUMIRDAHA HIGH SCHOOL,KUMIRDAHA,MALMARA,1718804091,PRIVATE,Yes
Jamalpur,Islampur,130752,KACHIHARA HIGH SCHOOL,KACHIHARA,GANGAPARA,1761504589,PRIVATE,No
Jamalpur,Islampur,130764,UTTAR GOALER CHAR IDEAL JUNIOR SCHOOL,GOALER CHAR,GOALER CHAR,1727111393,PRIVATE,No
Jamalpur,Islampur,133873,CHINARCHAR FAZLUR RAHMAN JUNIOR SCHOOL,CHINARCHAR JSSR,BENUARCHAR,1721529654,PRIVATE,Yes
Jamalpur,Islampur,133878,MOHOLGIRI  JUNIOR SCHOOL,MOHOLGIRI,GOALER CHAR,1309133878,PRIVATE,No
Jamalpur,Islampur,134390,MOHALGIRI (N.K.) JUNIOR SCHOOL,MOHALGIRI,GOALERCHAR,1731465935,PRIVATE,No
Jamalpur,Islampur,134445,SOVOKURA MONDAL PARA JUNIOR HIGH SCHOOL,SOBHUKURA,MALMARA,1760228252,PRIVATE,No
Jamalpur,Islampur,134585,CHARMAHALGIRI JUNIOR SCHOOL,KASEMARCAR,GOALERCHAR,1719964766,PRIVATE,No
Jamalpur,Islampur,134778,FOKIRPARA JUNIOR SCHOOL,FOKIRPARA,GOALER CHAR,1765342021,PRIVATE,No
Jamalpur,Islampur,135186,BOTCHAR JUNIOR SCHOOL,BOTCHAR,PURARCHAR,1783153835,PRIVATE,No
Jamalpur,Islampur,135380,POSCHIM MOHOLGIRI JUNIOR SCHOOL,MOHOLGREE,GOALARCHAR,1760445468,PRIVATE,No
Jamalpur,Islampur,136337,KANDARCHAR JUNIOR SCHOOL,KANDAR CHAR,KANDAR CHAR,1726679041,PRIVATE,No
Jamalpur,Islampur,136633,KADAMTOLY KARIPARA JUNIOR SCHOOL,KODOMTOLY,GOALERCHAR,1781186235,PRIVATE,No
Jamalpur,Islampur,136980,UTTAR SIRAJBAD JUNIOR GIRLS  SCHOOL,SIRAJBAD,SIRAJABAD,1747077484,PRIVATE,No
Jamalpur,Islampur,137458,D-BALIAMARY GOVT. PRIMARY SCHOOL,BALIAMARY,DIGRIRCHAR,1709233446,GOVERNMENT PRIMARY,No
Jamalpur,Islampur,137605,SHAVAR CHAR MODEL JUNIOR SCHOOL,SHAVAR CHAR,GOALER CHAR,1777235402,PRIVATE,No
Jamalpur,Jamalpur Sadar,109861,TIKARA KANDI GARAMARA (T.G) ADARSHA HIGH SCHOOL,TIKARAKANDI,DOWATALA,1713576319,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109862,SOLEMA AHAMED JUNIOR GIRLS SCHOOL,BARUAMARI,BARUAMARI,1965970727,PRIVATE,No
Jamalpur,Jamalpur Sadar,109863,SHAHJAMAL JUNIOR MADDAMIK ACADEMY,DIABARI,BELTIA MADRASAH,1926723588,PRIVATE,No
Jamalpur,Jamalpur Sadar,109864,K. H. SHAMSUL HAQUE HIGH SCHOOL,HONOMANER CHAR,DOWATALA,1712753725,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109865,DOWATALA S. H. HIGH SCHOOL,DOWATALA,DOWATALA,1712584585,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109866,GONESH PUR  HIGH SCHOOL,GONESH PUR,BEARA,1728783544,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109867,MIRZAPUR HIGH SCHOOL,MIRZAPUR,GHORADHAP,1851975757,PRIVATE,No
Jamalpur,Jamalpur Sadar,109869,JAMALPUR GOVT GIRLS HIGH SCHOOL,AMLAPARA,JAMALPUR,1726159061,PUBLIC,No
Jamalpur,Jamalpur Sadar,109870,SINGHAZANI GIRIS HIGH SCHOOL,MEDICAL ROAD,JAMALPUR,1715698224,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109871,IQBALPUR GIRLS HIGH SCHOOL,IQBAL PUR-0902-00,JAMALPUR,1631425216,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109872,SINGHJANI M L HIGH SCHOOL,KACHARYPARA,JAMALPUR,1711225334,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109873,JAMALPUR ZILLA SCHOOL,JAMALPUR,JAMALPUR,1716266404,PUBLIC,No
Jamalpur,Jamalpur Sadar,109874,JAMALPUR HIGH SCHOOL,AMLAPARA,JAMALPUR,1720033854,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109875,BELTIA HIGH SCHOOL,BELTIA,BELTIA MADRASHA,1718355440,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109876,KOIDOLA SHAHBAZPUR HIGH SCHOOL,SHAHBAZPUR,SHAHBAZPUR,1309109876,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109877,BANGLADESH HIGH SCHOOL,KENDUA,KALIBARI,1713569906,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109878,JHAWLA GOPALPUR M L HIGH SCHOOL,GOPALPUR,GOPALPUR BAZER,1713567319,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109879,SREERAMPUR ML.HIGH SCHOOL,SREERAMPUR,SREERAMPUR,1727351897,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109881,NANDINA M.H.K GOVERNMENT PILOT HIGH SCHOOL,NANDINA BAZAR,NANDIANA,1627220444,PUBLIC,No
Jamalpur,Jamalpur Sadar,109882,DIGPAIT D. K. HIGH SCHOOL,DIGPAIT,SONTIA BAZAR,1728909170,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109883,BATTALA HIGH SCHOOL,BATTALA,JAMIRA,1926115118,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109884,BASHCHARA S.B.G.MODERN HIGH SCHOOL,BASHCHARA,SAUNIA BANSCHHARA,1715246432,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109885,RAMNAGAR HIGH SCHOOL,RAMNAGAR,CHANDPUR KACHRI,1911178075,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109886,SREEPUR KUMARIA HIGH SCHOOL,SREEPUR KUMARIA,SREEPUR KUMARIA,1713936120,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109888,SHARIFPUR HIGH SCHOOL,KISMOT SHARIFPUR,SHARIFPUR,1734752171,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109889,KUTAMONI HIGH SCHOOL,KUTAMONI,NARIKELI,1718856805,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109890,JAMALPUR RAILWAY HIGH SCHOOL,SHAHAPUR,JAMALPUR,1714740793,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109891,NARIKELI HIGH SCHOOL,NARIKELI,NARIKELI,1721575493,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109892,GODASHIMLA HIGH SCHOOL,GODASHIMLA,SREERAMPUR,1724193146,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109893,KHAJA SHAH SUFI YOUNUS ALI HIGH SCHOOL,LAHIRIKANDA,LAHIRIKANDA,1710403101,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109894,HAZIPUR HIGH SCHOOL,SADAR BARI,HAZIPUR,1309109894,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109895,TIRUTHA SATTYA PIR HIGH SCHOOL,TIRUTHA,SAYADPUR,1986357029,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109896,IZZATUN NESA HIGH SCHOOL,RASHIDPUR,JAMALPUR,1717334959,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109897,BARUAMARI JAHURA KHATUN HIGH SCHOOL,BARUAMARI,BARUAMARI,1718511675,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109898,KAMAL KHAN HAT HIGH SCHOOL,CHAK CHARSI,KAMAL KHAN HAT,1739833710,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109899,TULSHIPUR HIGH SCHOOL,TULSHIPUR,TULSHIPUR,1713568597,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109900,CHITHALIA HIGH SCHOOL,CHITHALIA,BOROIKORA,1309109900,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109901,HARINA KANDA HIGHA SCHOOL,HARINA KANDA,GHORA DHAP,1717875489,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109902,VARUAKHALI M.N.A HIGH SCHOOL,KATARBARI,BHARUAKHALI,1712142888,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109903,BHALUKA HIGH SCHOOL,BHALUKA,C.BHALUKA,1714580758,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109904,RASHIDPUR HIGH SCHOOL,KHATRI PARA,RASHIDPUR,1716454319,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109905,SREETUR KUMARIA NASUBA HAKIM GIRLS HIGH SCHOOL,SREEPUR KUMARIA,SREEPUR KUMARIA,1716733314,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109906,BANARER PAR JOYNAB WAHED HIGH SCHOOL,BANARER PAR,BANARERPAR,1912621977,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109907,SAILERKANDA HIGH SCHOOL,SAILERKANDA,SAILERKANDA,1715815180,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109908,SONAR BANGLA HIGH SCHOOL,PABOI,PABAI BAZER,1714295164,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109909,NARUNDI SYEDA NAZIBA AKTER GIRLS HIGH SCHOOL,NARUNDI,NARUNDI,1724075030,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109910,PEARPUR SHAHIDA KHAYER GIRLS HIGH SCHOOL,BARIGHAGRI,PEARPUR BAZER,1715836848,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109911,BANIA BAZAR HIGH SCHOOL,BANIA BAZER,JAMALPUR,1911871888,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109912,SONTIA HIGH SCHOOL,SONTIA,SONTIA BAZER,1714581832,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109913,SOBABALI ITAIL HIGH SCHOOL,ITAIL,ITAIL BAZER,1714582417,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109914,JAMIRA BARAI TAIR HIGH SCHOOL,JAMIRA,JAMIRA,1921134155,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109915,RANARAMPUR HIGH SCHOOL,RANARAMPUR,CHALKBELTAIL,1309109915,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109916,KAIDOLA JAFORSHAHI HIGH SCHOOL,KAIDOLA,KAIDOLA BAZER,1724333507,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109917,MESTA HIGH SCHOOL,MESTA,MESTA,1309109917,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109918,BASHCHARA HIGH SCHOOL,BASHCHARA,BANSCHARA,1719845481,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109919,NANDINA MODEL ACADEMY,KHARKHARIA,NANDINA,1917107037,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109920,JARINA MIAR UDDIN GIRLS' HIGH SCHOOL,FULBARIYA,JAMALPUR,1911888545,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109921,PAKSHIMARI HIGH SCHOOL,PAKSHIMARI,SREEPUR KUMARIA,1717815331,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109922,RAGHUNATHPUR GIRLS HIGH SCHOOL,RAGHUNATHPUR,SREERAMPUR,1718817277,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109923,SHANKARPUR HIGH SCHOOL,SHANKARPUR,RASHIDPUR MADRASHA,1717094374,PRIVATE,No
Jamalpur,Jamalpur Sadar,109924,HAJERA MUKSED GIRLS HIGH SCHOOL,PURBA  PAD DIGHULY,à¦¸à¦¾à¦‰à¦¨à¦¿à§Ÿà¦¾ à¦¬à¦¾à¦à¦¶à¦šà§œà¦¾,1745746007,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109925,BEARA PALASHTALA HIGH SCHOOL,BEARA,BIYARA BAZER,1716176052,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109926,DARIPARA RAMKRISHNAPUR HIGH SCHOOL,RAMKRISHNAPUR,CENTRAL BHALUKA,1717083401,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109927,RUMIZA MOMIN GIRLS HIGH SCHOOL,KHARKHARIA,NANDINA,1616022437,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109928,R.K.D.H GIRLS HIGH SCHOOL,RANARAMPUR,CHAKBELTAIL,1732142675,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109929,KHUPIBARI M.M. HIGH SCHOOL,KHUPIBARI,TULSHIPUR,1713513956,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109930,MAMUN SMRITY PUBLIC HIGH SCHOOL,SONTIA BAZAR,SONTIA BAZER,1718421014,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109931,DARIHAMIDPUR DR.. HANIF UDDIN HIGH SCHOOL,DARI HAMIDPUR,CHAKBELTAIL,1309109931,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109932,JOKA VHARUAKHALI GIRLS HIGH SCHOOL,JOKA,BHARUAKHALI,1729151635,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109933,SHAHABAZPUR GIRLS HIGH SCHOOL,SHAHABAZPUR,SHAHABAZPUR,1713545159,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109934,TULSHIPUR GIRLS HIGH SCHOOL,TULSHIPUR,TULSHIPUR,1733281004,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109935,DEFULI BARI HIGH SCHOOL,DEFULI BARI,DEFULIBARI,1710961242,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109936,TARAGANJ HIGH SCHOOL,TARAGANJ,NARUNDI,1713592339,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109937,TEBIRCHAR HIGH SCHOOL,TEBIRCHAR,TABIRCHAR,1309109937,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109939,MOULAVI NAGAR HIGH SCHOOL,SAILERKANDA,ALAMIN  EATIMKHANA,1721973668,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109940,ALIM UDDIN HIGH SCHOOL,CHANDER HOWRA,HAZIPUR,1714775235,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109941,GAZARIA LAXMIR CHAR  HIGH SCHOOL,CHAR GAZARIA,NANDINA,1739764175,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109942,BOGABAID GIRLS HIGH SCHOOL,BOGABAID,JAMALPUR,1799250932,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109943,LANGALJURA HIGH SCHOOL,LANGAL JURA,LANGALJURA,1724070517,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109945,ADVOCATE KHALILUR RAHMAN HIGH SCHOOL,RAGHUNATHPUR DIGULI,SONTIA BAZAR,1716355700,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109946,BIJOY NAGAR HIGH SCHOOL,BONDOH CHETOLIA,BARAI KURA,1720033870,PRIVATE,No
Jamalpur,Jamalpur Sadar,109947,AMBIA EAKUB GIRLS HIGH SCHOOL,BHALUKA,C. BHALUKA,1711249659,PRIVATE,No
Jamalpur,Jamalpur Sadar,109948,DOMDOMA GANG KANDA HIGH SCHOOL,DOMDOMA,BAKULTALAR BAZAR,1916466264,PRIVATE,No
Jamalpur,Jamalpur Sadar,109949,PAKULLA JUNIOR HIGH SCHOOL,PAKULLA,TULSHIPUR,1713508941,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109950,MOON MEMORIAL JUNIUR HIGH SCHOOL,PALASHGHAR,JAMALPUR,1914223315,PRIVATE,No
Jamalpur,Jamalpur Sadar,109951,HASNA-MAFIZ HIGH SCHOOL,MATAR PARA,SONTIA BAZAR,1926723548,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109952,RAHIMA KAZEM UDDIN GIRLS HIGH SCHOOL,MANNAFIA PUGLAI,PABAI BAZAR,1729783662,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,109953,J. D. JUNIOR HIGH SCHOOL,DIABARI,BELTIA MADRASHA,1911590566,PRIVATE,No
Jamalpur,Jamalpur Sadar,130841,LIGHT HOUSE LABORATORY SCHOOL,SARDER PARA,JAMALPUR,1731315837,PRIVATE,No
Jamalpur,Jamalpur Sadar,133707,NAWABPUR JUNIOR GIRLS SCHOOL,NAWABPUR,LAHIRIKANDA,1712839427,PRIVATE,No
Jamalpur,Jamalpur Sadar,133866,B.K.S.B. HIGH SCHOOL,KASHTASINGA,KASHTASINGA,1914452677,PRIVATE,Yes
Jamalpur,Jamalpur Sadar,133948,"RASHIDPUR SHEIK PARA JUNIOR HIGH SCHOOL,RASHIDPUR-SHEIKPARA",SHEIKPARA,RASHIDPUR MADRASAH,1913979401,PRIVATE,No
Jamalpur,Jamalpur Sadar,134483,WISDOM LABORATORY SCHOOL\AND COLLEGE,SARDARPARA,JAMALPUR,1711319463,PRIVATE,No
Jamalpur,Jamalpur Sadar,137456,MADDHA GAJARIA GOVT. PRIMARY SCHOOL,MADDHAGAJARIA,TEBIRCHAR,1724147206,GOVERNMENT PRIMARY,No
Jamalpur,Jamalpur Sadar,137815,KHASH HASHIL JUNIOR SCHOOL,KHASH HAHSIL,DEFULIBARI,1712881472,PRIVATE,No
Jamalpur,Jamalpur Sadar,138675,IDEAL INTERNATIONAL SCHOOL,CHANDRA,JAMALPUR,1912334147,PRIVATE,No
Jamalpur,Jamalpur Sadar,139249,SUNSHINE LABORATORY SCHOOL,DIGPAITH,SONTIA BAZAR,1715188585,PRIVATE,No
Jamalpur,Jamalpur Sadar,139387,JAMALPUR COLLECTORATE SCHOOL AND COLLEGE,"BOKULTOLA, AMLAPARA",JAMALPUR,1322696000,PRIVATE,No
Jamalpur,Madarganj,110003,KOYRA  SHAHEED SHAH JAHAN BIRBIKROM JUNIOR GIRLS SCHOOL,KOYRA,PATADAHA,1711234662,PRIVATE,Yes
Jamalpur,Madarganj,110005,GUNARITALA HIGH SCHOOL,GUNARITALA,GUNARITALA,1718539885,PRIVATE,Yes
Jamalpur,Madarganj,110006,BALIJURI F. M. HIGH SCHOOL,BALIJURI,BALIJURI,1718514883,PRIVATE,Yes
Jamalpur,Madarganj,110007,BALIJURI ROUSHAN ARA GOVT. GIRLS HIGH SCHOOL,BALIJURI,BALIJURI,1712672981,PUBLIC,No
Jamalpur,Madarganj,110008,MOHISH BATHAN R.M. HIGH SCHOOL,MOHISH BATHAN,MOHIS BATHAN,1712809782,PRIVATE,Yes
Jamalpur,Madarganj,110009,SHYAM GONJ HIGH SCHOOL,BIR VATIANY,GUNEAR BARI,1724938839,PRIVATE,Yes
Jamalpur,Madarganj,110010,PATADAHA KOYRA HIGH SCHOOL,PATADAHA,PATADAHA,1719720052,PRIVATE,Yes
Jamalpur,Madarganj,110011,JHARKATRA ML. HIGH SCHOOL,JHARKATRA,MOMENABAD,1714681282,PRIVATE,Yes
Jamalpur,Madarganj,110012,ISLAMABAD WASIM UDDIN HIGH SCHOOL,MUSLEMABAD,MUSLEMABAD,1724892953,PRIVATE,Yes
Jamalpur,Madarganj,110013,POLISHA HIGH SCHOOL,POLISHA,POLISHA,1761889777,PRIVATE,Yes
Jamalpur,Madarganj,110014,ZONAIL NAYAPARA FATEMA KHAN MAMUD  HIGH SCHOOL,ZONIL,NAYA PARA,1719552720,PRIVATE,Yes
Jamalpur,Madarganj,110015,ADARVITA GIRLS HIGH SCHOOL,ADARVITA,Adarvita ,1725004707,PRIVATE,Yes
Jamalpur,Madarganj,110016,MADARGONJ A.M. PILOT HIGH SCHOOL,GABER GRAM,MADARGANJ,1719797571,PRIVATE,Yes
Jamalpur,Madarganj,110017,JUNAIL HIGH SCHOOL,JUNAIL,JONAIL,1712005782,PRIVATE,Yes
Jamalpur,Madarganj,110018,JORKHALI HIGH SCHOOL,JORKHALI,MILON BAZAR,1912284470,PRIVATE,Yes
Jamalpur,Madarganj,110019,LOTABER SERATUNNESSA HIGH SCHOOL,CHAR LOTABER,GUNERBARI,1712529953,PRIVATE,Yes
Jamalpur,Madarganj,110020,JANGALIA D.M.HIGH SCHOOL,JANGALIA,JANGALIA,1733280986,PRIVATE,Yes
Jamalpur,Madarganj,110021,NO. 5 UNION JAHANARA HIGH SCHOOL,CHAR GOLABARI,CHAR GOLABARI,1714261985,PRIVATE,Yes
Jamalpur,Madarganj,110022,FULJORE RAHIM ZAFOR HIGH SCHOOL,FULJORE,FULJORE,1718419831,PRIVATE,Yes
Jamalpur,Madarganj,110023,RAYER SARA SADARABARI MODEL ACADEMY,RAYER SARA,RAYER SARA,1720020005,PRIVATE,Yes
Jamalpur,Madarganj,110024,CHARPAKERDAHA DR. ABDUL JABBAR HIGH SCHOOL,CHARPAKERDAHA,CHARPAKERDAHA,1715246494,PRIVATE,Yes
Jamalpur,Madarganj,110025,JHAR KATA GIRLS HIGH SCHOOL,JHARKATA,MOMENA BAD,1752021672,PRIVATE,Yes
Jamalpur,Madarganj,110026,TARTAPARA HIGH SCHOOL,TARTAPARA,TARTAPARA,1718484733,PRIVATE,Yes
Jamalpur,Madarganj,110027,GHUGIEMARI MIRZA ABUL KASHEM HIGH SCHOOL,GHUGHUMARI MIRZA ABUL KASHEM HIGH SCHOOL,BINODTONGI,1746022799,PRIVATE,Yes
Jamalpur,Madarganj,110028,KOLADAH MIRZA GOLAM MOSTOFA HIGH SCHOOL,KOLADAHA,CHAR GOLA BARI,1719217341,PRIVATE,Yes
